src_lang,tgt_lang,src_text,mt_text,ground_truth_text,ground_truth_classification,raw_output
eng_Latn,spa_Latn,"However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.","Sin embargo, una fuente con conocimiento de la investigación dijo que era Louis Jourdain, de 16 años de edad, el presidente de la tribu de Red Lake, Floyd Jourdain y otros miembros de la familia.","Sin embargo, una fuente con conocimiento de la investigación dijo que era Louis Jourdain, de 16 años de edad, el presidente de la tribu de Red Lake, Floyd Jourdain <<<y otros miembros de la familia>>>.",3_Partial_hallucination,"1. Sin embargo, una fuente con conocimiento de la investigación dijo que era Louis Jourdain, de 16 años de edad, el presidente de la tribu de Red Lake, Floyd Jourdain y otros miembros de la familia. <<< >>>
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,Not likely - at any rate you have to buy a Wii Speak in order to get the code to install the Wii Speak channel... making 3rd party mikes a fairly moot point.,"No es probable que tengas que comprar un dispositivo para instalarlo, lo que hace que sea muy difícil para los usuarios de la red de televisión. - ¿Por qué no? - No lo es.","No es probable que tengas que comprar un dispositivo para instalarlo, lo que hace <<<que sea muy difícil para los usuarios de la red de televisión. - ¿Por qué no? - No lo es>>>.",3_Partial_hallucination,"1. No es probable que tengas que comprar un dispositivo para instalarlo, lo que hace que sea muy difícil para los usuarios de la red de televisión. <<< >>> - ¿Por qué no? - No lo es.
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.","Además, el número de carruajes que deben ser adquiridos es de 300 para ayudar a reducir el exceso de gente.","Además, el número de carruajes que deben ser adquiridos es de 300 para <<<ayudar a>>> reducir el exceso de gente.",2_Small_hallucination,"1.  Además, el número de carruajes que deben ser adquiridos es de 300 para ayudar a reducir el exceso de gente. <<< >>>
2.  2_Small_hallucination 


**Explanation:**

The translation accurately reflects the source sentence in terms of conveying the information about acquiring carriages to alleviate overcrowding. However, it introduces a slight alteration in wording (adding ""para ayudar a reducir el exceso de gente"") which can be considered a small hallucination."
eng_Latn,spa_Latn,"The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.","El consejo supone que los viajeros no roben, que no participen en el mercado ilegal, que no explotan a otras personas para su propio beneficio, sino que lo hacen.","El consejo supone que los viajeros no roben, que no participen en el mercado ilegal, que no explotan a otras personas para su propio beneficio, <<<sino que lo hacen>>>.",3_Partial_hallucination,"1. El consejo supone que los viajeros no roben, que no participen en el mercado ilegal, que no explotan a otras personas para su propio beneficio, sino que lo hacen. <<< >>>. 
2. 3_Partial_hallucination 


**Explanation:**

The translation does introduce some invented information (e.g., ""que no explote""). The target sentence also includes the phrase ""no exploten a otras personas para su propio beneficio"". This wording is not explicitly mentioned in the source sentence, and it doesn't align with what was being said.  


Let me know if you want to evaluate another translation!"
eng_Latn,spa_Latn,CUNT YOU IN THE FUCK FAGGOT FUCKING DICK WIPE.,¡Manténte en el maldito maldito dick!,<<<¡Manténte en el maldito>>> maldito dick!,4_Full_hallucination,"1. ¡Manténte en el maldito maldito dick! <<< >>> 
2. 3_Partial_hallucination 


**Explanation:**

The target sentence contains a strong degree of creative expression that is not found in the source.  

* **""Maldito""**, meaning ""cursed"", and ""dick,"" while evocative in Spanish, are generally not considered vulgar in English; it is likely a creative interpretation of the source's aggressive content. 


It's crucial to remember that translating profanity often requires adapting the tone and style of the source text into the target language, which can be subjective and require careful consideration."
eng_Latn,spa_Latn,"At the time of the award, Atlanta schools had seen a large improvement on test scores.","En el momento del premio, las escuelas de Atlanta habían visto una gran mejora en los resultados de los exámenes.","En el momento del premio, las escuelas de Atlanta habían visto una gran mejora en los resultados de los exámenes.",1_No_hallucination,"1. En el momento del premio, las escuelas de Atlanta habían visto una gran mejora en los resultados de los exámenes. <<< >>>
2. 2_Small_hallucination 


**Explanation:**  The translation is a mostly faithful representation of the source sentence but there is a slight hallucinatory element in the phrase ""las escuelas de Atlanta"". It's implied that the schools are related to the award, which isn't explicitly mentioned in the source."
eng_Latn,spa_Latn,:::::::::::::::::::Where did you get the idea that its 'a direct quote from an Israeli government source'?,"¿De dónde viene la idea de que es una cita directa de un gobierno israelí? - Sí, de acuerdo con la ley de los Estados Unidos.","¿De dónde viene la idea de que es una cita directa de un gobierno israelí? - <<<Sí, de acuerdo con la ley de los Estados Unidos>>>.",3_Partial_hallucination,"1.  ¿De dónde vem la idea de que es una cita directa de un gobierno israelí? Sí, de acuerdo con la ley de los Estados Unidos. - 
    >>>Sí, de acuerdo con la ley de los Estados Unidos. <<< 
2. 3_Partial_hallucination"
eng_Latn,spa_Latn,"But, if this ever does happen probably won't happen for a very long time. The stars are so spread out that there are trillions of miles between stars that are ""neighbors"".","Sin embargo, si esto ocurre, probablemente no ocurrirá durante mucho tiempo, ya que las estrellas se encuentran tan extensas entre ellas que son ""vivientes"" de las estrellas.","Sin embargo, si esto ocurre, probablemente no ocurrirá durante mucho tiempo, ya que las estrellas se encuentran tan extensas <<<entre ellas>>> que <<<son ""vivientes"" de las>>> estrellas.",3_Partial_hallucination,"1. Sin embargo, si esto ocurre, probablemente no ocurrirá durante mucho tiempo, ya que las estrellas se encuentran tan extensas entre ellas que son ""vivientes"" de las estrellas. <<< >>>  
2. 3_Partial_hallucination 


**Explanation:**

The target sentence introduces the phrase ""vivantes de las estrellas"" which means ""alive of stars"". This phrase is not present in the source sentence and thus qualifies as a hallucination. It adds an unrelated element to the translation, leading to a partial hallucination."
eng_Latn,spa_Latn,He joined them in 1945 and stayed until 1958.,Él se unió a ellos en 1945 y permaneció allí hasta el año 1958.,Él se unió a ellos en 1945 y permaneció allí hasta <<<el año>>> 1958.,2_Small_hallucination,"1. Él se unió a ellos en 1945 y permaneció allí hasta el año 1958. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,:Oh...,¿Por qué no lo haces?,<<<¿Por qué no lo haces?>>>,4_Full_hallucination,"1. ¿Por qué no lo haces?
<<<  >>> 
2. 2_Small_hallucination"
eng_Latn,spa_Latn,David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.,"La búsqueda de información de David Headley ha permitido la operación de los diez miembros del grupo armado de Pakistán, que se encuentran en las afueras de la ciudad.","La búsqueda de información de David Headley ha permitido la operación de los diez miembros del grupo armado de Pakistán, <<<que se encuentran en las afueras de la ciudad>>>.",3_Partial_hallucination,"1. La búsqueda de información de David Headley ha permitido la operación de los diez miembros del grupo armado de Pakistán, que se encuentran en las afueras de la ciudad. <<< >>>
2. 3_Partial_hallucination 


**Explanation:**

The translation includes the phrase ""la búsqueda de información de David Headley"" which is not hallucinated information. It refers to information gathering activities of David Headley as part of the operation."
eng_Latn,spa_Latn,"With this arrangement in place, this freedom might end.","Con este arreglo en vigor, esta libertad podría terminar.","Con este arreglo en vigor, esta libertad podría terminar.",1_No_hallucination,"1. Con este arreglo en vigor, esta libertad podría terminar. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,"The references to other speeds do not refer to any measurements (scientific or not), so I think this one is not less importnant.","Las referencias a otras velocidades no se refieren a ninguna medida (científica o no), por lo que creo que esta es una de las más importantes.","Las referencias a otras velocidades no se refieren a ninguna medida (científica o no), por lo que creo que esta es <<<una de las>>> más importantes.",3_Partial_hallucination,"1. Las referencias a otras velocidades no se refieren a ninguna medida (científica o no), por lo que creo que esta es una de las más importantes. <<< >>>
2. 3_Partial_hallucination 


**Explanation:**

The translation contains ""la más importante"" which is not a direct translation but an invention and introduces information that wasn't present in the source sentence.  It also doesn't accurately reflect the original meaning of the source sentence, which is about the non-reference to measurements."
eng_Latn,spa_Latn,Visitors with limited time would be best to spend their time elsewhere.,Los visitantes que tienen un tiempo limitado deben pasar por otra parte.,Los visitantes que tienen un tiempo limitado <<<deben pasar por>>> otra parte.,3_Partial_hallucination,"1. Los visitantes que tienen un tiempo limitado deben pasar por otra parte. <<< >>>
2. 2_Small_hallucination"
eng_Latn,spa_Latn,Not all were supportive of the inclusion of the women’s ranks.,No todos apoyaron la inclusión de las mujeres.,No todos apoyaron la inclusión de las mujeres.,1_No_hallucination,"1. Not all were supportive of the inclusion of the women’s ranks.  <<< No todos apoyaron la inclusión de las mujeres. >>>
2. 2_Small_hallucination 


**Explanation:**

The target sentence maintains a clear connection to the source sentence, despite some minor changes in wording. There is only a small amount of text added that does not directly correspond to the source, making it qualify as ""small"" hallucinated content."
